function,version,bleu4,exact_match,normalized_match
isAdmin()_v3_v0.8.0___2609,0.8.0,0.6407,0,0
"transferForeignToken(address,address)_v33_v0.8.15___2610",0.8.15,0.0266,0,0
manualswap(uint256)_v30_v0.8.4___2611,0.8.4,0.0,0,0
addWhite(address)_v0.8.0___2612,0.8.0,0.0,0,0
"updateFees(uint256,uint256,uint256,uint256)_v0.8.15___2613",0.8.15,0.0932,0,0
setMaxSellTransactionAmount(uint256)_v2_v0.8.17___2614,0.8.17,0.0,0,0
"setFees(uint256,uint256,uint256,uint256)_v12_v0.8.15___2615",0.8.15,0.0,0,0
openTrading()_v36_v0.8.10___2616,0.8.10,0.169,0,0
setVaultWallet(address)_v0.8.17___2617,0.8.17,0.0,0,1
"setMaxTxPercents(uint256,uint256,uint256,uint256)_v0.8.15___2618",0.8.15,0.0,0,0
setMaxHolding(uint256)_v0.8.9___2619,0.8.9,0.4671,0,1
"createPair(address,address,bool)_v0.8.11___2620",0.8.11,0.0603,0,0
getBuyAfterSellBonus(uint256)_v0.8.0___2621,0.8.0,0.0,0,0
"setAutomatedMarketMakerPair(address,bool)_v17_v0.8.17___2622",0.8.17,0.637,0,0
addTrader()_v0.8.7___2623,0.8.7,0.0216,0,0
"updateBuyFees(uint256,uint256,uint256)_v2_v0.8.0___2624",0.8.0,0.7427,0,1
isSecured()_v8_v0.8.3___2625,0.8.3,0.4115,0,0
stopMigration()_v0.8.14___2626,0.8.14,0.0,0,0
setTreasuryContract(address)_v2_v0.8.0___2627,0.8.0,0.0,0,0
searchForFighter(uint256)_v0.8.2___2628,0.8.2,0.0,0,0
pause()_v45_v0.8.0___2629,0.8.0,0.0,0,0
"excludeFromMaxTx(address,bool)_v0.8.10___2630",0.8.10,0.0,0,1
withdraw()_v34_v0.8.17___2631,0.8.17,0.0,0,0
setSwapEnabled(bool)_v2_v0.8.18___2632,0.8.18,0.658,0,0
"claimToken(address,uint256)_v2_v0.8.17___2633",0.8.17,0.0,0,0
"airdrop(address[],uint256[])_v0.8.11___2634",0.8.11,0.0,0,0
chestComponents(uint256)_v0.8.0___2635,0.8.0,0.0,0,0
"notifyRewardAmount(address,uint256)_v0.8.11___2636",0.8.11,0.0,0,0
tokensOfOwner(address)_v0.8.0___2637,0.8.0,0.5064,0,0
"increaseCommissionBid(address,uint256,uint256)_v0.8.2___2638",0.8.2,0.0,0,0
mint(uint256)_v3_v0.8.16___2639,0.8.16,0.1886,0,0
enableTrading()_v3_v0.8.8___2640,0.8.8,0.3083,0,0
getTotalFee(bool)_v4_v0.8.17___2641,0.8.17,0.3211,0,0
"decreaseAllowance(address,uint256)_v335_v0.8.7___2642",0.8.7,0.9299,0,1
"castVoteBySig(uint256,bool,uint8,bytes32,bytes32)_v0.8.4___2643",0.8.4,0.3233,0,0
removeLimits()_v896_v0.8.7___2644,0.8.7,0.0,0,0
setTreasuryWallet(address)_v0.8.17___2645,0.8.17,0.0,0,0
setWalletLimit(uint256)_v15_v0.8.17___2646,0.8.17,0.1899,0,0
setRouter(address)_v0.8.5___2647,0.8.5,0.2631,0,0
buyTokens(uint256)_v0.8.17___2648,0.8.17,0.0,0,0
"setFees(uint8,uint8)_v10_v0.8.19___2649",0.8.19,0.0,0,0
unlockManagement()_v0.8.9___2650,0.8.9,0.0,0,0
setTeamFee(uint256)_v114_v0.8.10___2651,0.8.10,0.0,0,0
withdraw()_v190_v0.8.0___2652,0.8.0,0.0,0,0
"replaceOwner(address,address)_v0.8.3___2653",0.8.3,0.0,0,0
performUpkeep(bytes)_v2_v0.8.0___2654,0.8.0,0.0,0,0
getCollectionSource()_v0.8.4___2655,0.8.4,0.3508,0,0
setMaxTxAmount(uint256)_v3_v0.8.7___2656,0.8.7,0.0,0,0
transferOwner(address)_v3_v0.8.15___2657,0.8.15,0.1137,0,0
getNumberOfBets()_v0.8.16___2658,0.8.16,0.4671,0,0
changeFeeWallet(address)_v0.8.7___2659,0.8.7,0.0,0,0
getStakingContract()_v0.8.1___2660,0.8.1,0.7825,0,1
setTax(uint256)_v0.8.17___2661,0.8.17,0.0,0,1
clone()_v0.8.14___2662,0.8.14,0.0,0,0
setMinimumTokensBeforeSwap(uint256)_v2_v0.8.4___2663,0.8.4,0.0,0,0
setLiquidityFeePercent(uint256)_v0.8.8___2664,0.8.8,0.0,0,0
"mint(address,uint256)_v42_v0.8.0___2665",0.8.0,0.2132,0,0
ownerWithdraw()_v2_v0.8.7___2666,0.8.7,0.0,0,0
removeOwner(address)_v0.8.17___2667,0.8.17,0.0,0,0
"updateBuyFees(uint256,uint256,uint256,uint256)_v92_v0.8.10___2668",0.8.10,0.4,0,0
setBurnWalletAddress(address)_v0.8.3___2669,0.8.3,0.0,0,0
"setTokenSwapSettings(bool,uint256)_v0.8.18___2670",0.8.18,0.1331,0,0
setMaxTxnAmount(uint256)_v837_v0.8.9___2671,0.8.9,0.5246,0,0
"manageBlacklist(address,bool)_v0.8.10___2672",0.8.10,0.3265,0,1
setMaxTxnAmount(uint256)_v3770_v0.8.9___2673,0.8.9,0.3271,0,0
updateMinimumTokensBeforeSwap(uint256)_v0.8.7___2674,0.8.7,0.0,0,0
transferOwnership(address)_v246_v0.8.4___2675,0.8.4,0.0,0,0
assetBalance(address)_v2_v0.8.2___2676,0.8.2,0.2987,0,0
transferOwnership(address)_v4759_v0.8.9___2677,0.8.9,0.1952,0,0
"calcPortionFromBasisPoints(uint256,uint256)_v0.8.4___2678",0.8.4,0.0,0,0
setPrice(uint256)_v8_v0.8.13___2679,0.8.13,0.4671,0,1
"stake(uint256,uint256)_v9_v0.8.0___2680",0.8.0,0.0,0,0
setUSDT(address)_v2_v0.8.0___2681,0.8.0,0.3273,0,0
"decreaseAllowance(address,uint256)_v21_v0.8.14___2682",0.8.14,0.0641,0,0
"setConfig(uint256,uint256,uint256)_v2_v0.8.4___2683",0.8.4,0.0,0,0
mint(uint256)_v37_v0.8.0___2684,0.8.0,0.0238,0,0
"excludeFromFee(address,bool)_v9_v0.8.4___2685",0.8.4,0.0,0,0
claimable()_v2_v0.8.0___2686,0.8.0,0.0287,0,0
getPastTotalSupply(uint256)_v0.8.13___2687,0.8.13,0.0,0,0
"changeFees(uint256,uint256)_v0.8.17___2688",0.8.17,0.2575,0,0
ownerOf(uint256)_v132_v0.8.4___2689,0.8.4,0.8265,0,0
"decreaseAllowance(address,uint256)_v377_v0.8.7___2690",0.8.7,0.0,0,0
updateMaxWallet(uint256)_v2_v0.8.10___2691,0.8.10,0.0,0,0
updateMarketingAddress(address)_v2_v0.8.16___2692,0.8.16,0.0,0,0
setNumTokensBeforeSwap(uint256)_v0.8.14___2693,0.8.14,0.0,0,0
UndoExcludefromTax(address)_v0.8.6___2694,0.8.6,0.0,0,0
"buyUnclaimedEgg(address,uint256)_v0.8.4___2695",0.8.4,0.0416,0,0
approved()_v6_v0.8.17___2696,0.8.17,0.0,0,0
getOwner()_v67_v0.8.7___2697,0.8.7,0.0,0,0
"transferAsset(address,uint256)_v0.8.0___2698",0.8.0,0.0,0,0
"setServiceValue(uint256,uint256)_v2_v0.8.0___2699",0.8.0,0.1472,0,0
toggleSwap(bool)_v774_v0.8.9___2700,0.8.9,0.0,0,0
withdraw()_v0.8.15___2701,0.8.15,0.0,0,0
setTax(uint256)_v0.8.0___2702,0.8.0,0.2627,0,0
"setManager(address,bool)_v2_v0.8.17___2703",0.8.17,0.1941,0,0
setBaseURI(string)_v0.8.11___2704,0.8.11,0.0,0,0
"withdrawToken(address,address,uint256)_v0.8.11___2705",0.8.11,0.0,0,0
getLastProcessedIndex()_v0.8.4___2706,0.8.4,0.3247,0,0
EIP712_PERMIT_DOMAINSEPARATOR_NAME_AND_VERSION()_v0.8.0___2707,0.8.0,0.0,0,0
setPrice(uint256)_v0.8.4___2708,0.8.4,0.3247,0,0
revokeOwnership(address)_v0.8.0___2709,0.8.0,0.162,0,0
"mint(address,uint256)_v150_v0.8.0___2710",0.8.0,0.0,0,0
getStake(address)_v3_v0.8.0___2711,0.8.0,0.0,0,0
transferOwnership(address)_v935_v0.8.4___2712,0.8.4,0.0,0,0
isGenesisEpoch()_v0.8.4___2713,0.8.4,0.0,0,0
setSellerServiceFee(uint8)_v2_v0.8.13___2714,0.8.13,0.0,0,0
getPairAddress()_v0.8.9___2715,0.8.9,0.0,0,0
"updateBuyFees(uint256,uint256,uint256,uint256)_v10_v0.8.17___2716",0.8.17,0.3493,0,0
pause()_v58_v0.8.0___2717,0.8.0,0.0,0,0
getRoleAdmin(bytes32)_v2_v0.8.17___2718,0.8.17,0.4617,0,0
addBNBtoGasPot(uint256)_v0.8.6___2719,0.8.6,0.0,0,0
uniswap()_v0.8.4___2720,0.8.4,0.0,0,0
"onERC1155BatchReceived(address,address,uint256[],uint256[],bytes)_v7_v0.8.0___2721",0.8.0,0.0,0,0
getLastTransfer(uint256)_v0.8.0___2722,0.8.0,0.3924,0,0
"transferAnyERC20Tokens(address,address,uint256)_v0.8.0___2723",0.8.0,0.0,0,0
withdraw(address)_v2_v0.8.17___2724,0.8.17,0.0,0,0
"burnFrom(address,uint256)_v258_v0.8.0___2725",0.8.0,0.0,0,0
bitwiseNot(bytes32)_v0.8.4___2726,0.8.4,0.0,0,0
buy()_v25_v0.8.0___2727,0.8.0,0.0,0,0
setBridgeFee(uint256)_v2_v0.8.0___2728,0.8.0,0.0,0,0
adminRejectTokenBid(uint256)_v0.8.4___2729,0.8.4,0.0,0,0
updateBeneficiary(address)_v2_v0.8.7___2730,0.8.7,0.0,0,0
guzzle(uint256)_v0.8.2___2731,0.8.2,0.0,0,0
"claim(uint256,uint256,uint256,uint256,uint256)_v0.8.17___2732",0.8.17,0.0,0,0
"updateSellFees(uint256,uint256,uint256,uint256)_v4_v0.8.14___2733",0.8.14,0.6039,0,0
"functionCall(address,bytes)_v0.8.0___2734",0.8.0,0.0,0,0
"airdrop(address[],uint256)_v2_v0.8.13___2735",0.8.13,0.1962,0,0
openTrading()_v135_v0.8.10___2736,0.8.10,0.2361,0,0
"airdrop(address,uint256)_v3_v0.8.9___2737",0.8.9,0.0,0,0
"tokenTransfer(address,address,uint256)_v0.8.6___2738",0.8.6,0.0,0,0
DOMAIN_SEPARATOR()_v0.8.10___2739,0.8.10,0.0,0,0
"increaseLimits(uint16,uint16)_v0.8.17___2740",0.8.17,0.0,0,0
delBot(address)_v505_v0.8.4___2741,0.8.4,0.0,0,0
"setTax(uint256,uint256,uint256)_v0.8.11___2742",0.8.11,0.224,0,0
setPauseMinting(bool)_v0.8.0___2743,0.8.0,0.0,0,0
"setSellRates(uint256,uint256,uint256,uint256)_v0.8.7___2744",0.8.7,0.0,0,0
"swapBack(address,uint256,uint256,uint256)_v3_v0.8.0___2745",0.8.0,0.0,0,0
setTxFee(uint256)_v0.8.0___2746,0.8.0,0.2501,0,0
detect_magic()_v0.8.7___2747,0.8.7,0.0,0,0
"sortTokens(address,address)_v2_v0.8.11___2748",0.8.11,0.1856,0,0
"setShares(uint256,uint256,uint256)_v0.8.0___2749",0.8.0,0.0,0,0
"considerTransfer(address,address,uint256)_v0.8.0___2750",0.8.0,0.1147,0,0
lastBurn()_v0.8.15___2751,0.8.15,0.517,0,1
transferOwnership()_v6_v0.8.4___2752,0.8.4,0.0,0,0
setBuybackUpperLimit(uint256)_v0.8.4___2753,0.8.4,0.0,0,0
depositLiquidity(uint256)_v0.8.9___2754,0.8.9,0.0789,0,0
removeToBlacklist(address)_v0.8.12___2755,0.8.12,0.0,0,0
getBytes(bytes32)_v0.8.9___2756,0.8.9,0.3883,0,0
setBlackListBot(address)_v0.8.4___2757,0.8.4,0.0,0,0
flipComicRedeemableState()_v0.8.0___2758,0.8.0,0.0,0,0
"setFees(uint256,uint256)_v8_v0.8.10___2759",0.8.10,0.0,0,0
excludeFromFee(address)_v39_v0.8.7___2760,0.8.7,0.5254,0,0
"viewCandidates(bool,address)_v0.8.6___2761",0.8.6,0.0,0,0
"subdomainTarget(string,string,string)_v0.8.14___2762",0.8.14,0.1166,0,0
lowerDevFee(uint256)_v0.8.4___2763,0.8.4,0.0,0,0
addWhiteList(address)_v2_v0.8.0___2764,0.8.0,0.0,0,0
renounceOwnership()_v4879_v0.8.4___2765,0.8.4,0.3955,0,0
rewardWithdraw()_v0.8.13___2766,0.8.13,0.0,0,0
"tokenOfOwnerByIndex(address,uint256)_v5_v0.8.11___2767",0.8.11,0.3709,0,1
excludeFromFee(address)_v31_v0.8.0___2768,0.8.0,0.658,0,1
"setOpen(uint256,uint256)_v0.8.0___2769",0.8.0,0.0,0,0
approve()_v0.8.0___2770,0.8.0,0.1584,0,0
toggleSwap()_v4_v0.8.17___2771,0.8.17,0.0,0,1
updateSupportUnitRemove(uint256)_v0.8.0___2772,0.8.0,0.0,0,0
unstake()_v4_v0.8.11___2773,0.8.11,0.0,0,0
tokensPerwBTC()_v0.8.6___2774,0.8.6,0.1868,0,0
openTrading()_v13_v0.8.13___2775,0.8.13,0.0,0,0
setMaxWalletSize(uint256)_v102_v0.8.17___2776,0.8.17,0.3247,0,0
"setIsDividendExempt(address,bool)_v0.8.11___2777",0.8.11,0.1486,0,0
renounceOwnership()_v4078_v0.8.4___2778,0.8.4,1.0,1,1
acceptGovernance()_v0.8.15___2779,0.8.15,0.4333,0,0
play(uint256)_v0.8.17___2780,0.8.17,0.0,0,0
setYugiHour(bool)_v0.8.4___2781,0.8.4,0.0,0,0
addStakeholder(address)_v0.8.6___2782,0.8.6,0.1761,0,0
setTxLimit(uint256)_v13_v0.8.5___2783,0.8.5,0.0,0,0
changeReceiver(address)_v0.8.0___2784,0.8.0,0.4671,0,1
claimByTokenId(uint256)_v2_v0.8.15___2785,0.8.15,0.0,0,0
setAllowedSlippage(uint256)_v0.8.7___2786,0.8.7,0.0,0,0
"setFee(uint256,uint256,uint256,uint256)_v221_v0.8.4___2787",0.8.4,0.2749,0,0
"createBid(uint256,uint256)_v0.8.7___2788",0.8.7,0.0,0,0
tokenURI(uint256)_v0.8.17___2789,0.8.17,0.0,0,0
"withdrawTokens(address,uint256)_v2_v0.8.0___2790",0.8.0,0.0109,0,0
toggleSwap(bool)_v66_v0.8.10___2791,0.8.10,0.5254,0,1
"updateSellFees(uint256,uint256,uint256)_v42_v0.8.10___2792",0.8.10,0.8624,0,0
enableTrading()_v334_v0.8.10___2793,0.8.10,0.0,0,0
"setFeeReceivers(address,address,address,address,address)_v0.8.7___2794",0.8.7,0.0832,0,0
"mintTeam(address,uint256)_v0.8.4___2795",0.8.4,0.0,0,0
setSellFee(uint256)_v9_v0.8.4___2796,0.8.4,0.0,0,0
setTransferFee()_v0.8.0___2797,0.8.0,0.0,0,0
"setFee(uint256,uint256,uint256,uint256)_v8_v0.8.14___2798",0.8.14,0.677,0,0
withdraw()_v9_v0.8.11___2799,0.8.11,0.0,0,0
getNumberOfWhitelistedUsers()_v0.8.0___2800,0.8.0,0.0,0,0
"giveaway(address,uint256)_v6_v0.8.7___2801",0.8.7,0.0,0,0
isCurveLpToken(address)_v0.8.2___2802,0.8.2,0.1731,0,0
"decreaseAllowance(address,uint256)_v87_v0.8.6___2803",0.8.6,0.5785,0,0
generalDetails()_v0.8.7___2804,0.8.7,0.0,0,0
isManager(address)_v0.8.0___2805,0.8.0,0.8071,0,0
claim(uint16)_v2_v0.8.0___2806,0.8.0,0.0,0,0
isMember(address)_v2_v0.8.6___2807,0.8.6,0.4172,0,0
isAddressRegistered(address)_v2_v0.8.6___2808,0.8.6,0.0,0,0
setManager(address)_v0.8.6___2809,0.8.6,0.1558,0,0
getLockBot(address)_v0.8.4___2810,0.8.4,0.0,0,0
Login()_v0.8.4___2811,0.8.4,0.0,0,0
setMarketingWallet(address)_v111_v0.8.4___2812,0.8.4,0.0,0,0
setRewardsThreshold(uint256)_v0.8.10___2813,0.8.10,0.0,0,0
manualsend()_v26_v0.8.4___2814,0.8.4,0.7612,0,1
"setBalance(address,uint256)_v0.8.13___2815",0.8.13,0.0,0,0
mint(address)_v0.8.15___2816,0.8.15,0.0,0,0
toggleMint()_v0.8.0___2817,0.8.0,0.0,0,0
tokensOfOwner(address)_v4_v0.8.0___2818,0.8.0,0.2147,0,0
updateMaxWalletAmount(uint256)_v141_v0.8.9___2819,0.8.9,0.3812,0,0
"decreaseAllowance(address,uint256)_v2650_v0.8.0___2820",0.8.0,0.1892,0,0
getAvailable()_v0.8.4___2821,0.8.4,0.0,0,0
mint(uint256)_v75_v0.8.0___2822,0.8.0,0.0,0,0
getWallets()_v0.8.17___2823,0.8.17,0.0,0,0
"setBot(address,bool)_v2_v0.8.0___2824",0.8.0,0.0,0,0
"updateSellFees(uint256,uint256,uint256,uint256)_v104_v0.8.10___2825",0.8.10,0.4213,0,0
transferOwnership(address)_v984_v0.8.4___2826,0.8.4,0.0,0,0
getSellFees()_v0.8.17___2827,0.8.17,0.0617,0,0
unblacklist(address)_v2_v0.8.1___2828,0.8.1,0.0,0,0
setDelay(uint256)_v4_v0.8.6___2829,0.8.6,0.0,0,0
setDeadFee(uint256)_v0.8.4___2830,0.8.4,0.0,0,0
updateMaxWallet(uint256)_v0.8.10___2831,0.8.10,0.8096,0,0
withdraw(uint256)_v10_v0.8.0___2832,0.8.0,0.1573,0,0
"decreaseAllowance(address,uint256)_v1371_v0.8.9___2833",0.8.9,0.9299,0,1
setReflectionFees(bool)_v0.8.9___2834,0.8.9,0.0,0,1
rescueTokens(address)_v0.8.17___2835,0.8.17,0.0,0,0
"mint(address,uint256)_v18_v0.8.0___2836",0.8.0,0.0,0,0
"increaseAllowance(address,uint256)_v51_v0.8.5___2837",0.8.5,0.4175,0,0
"changeWallets(address,address)_v0.8.17___2838",0.8.17,0.0,0,0
clearStuckBalance(uint256)_v0.8.13___2839,0.8.13,0.6414,0,1
tradingOpen()_v9_v0.8.12___2840,0.8.12,0.0,0,0
"decreaseAllowance(address,uint256)_v206_v0.8.13___2841",0.8.13,0.2875,0,0
"isRebirthAllowed(uint256,uint256)_v0.8.4___2842",0.8.4,0.0,0,0
getShareHolderAmount(address)_v0.8.0___2843,0.8.0,0.31,0,0
getRareResults(uint256)_v0.8.4___2844,0.8.4,0.0,0,0
updateMaxWalletAmount(uint256)_v1074_v0.8.10___2845,0.8.10,0.3834,0,0
maxTxAmount()_v0.8.4___2846,0.8.4,0.658,0,0
setFeeDivFactor(uint256)_v0.8.4___2847,0.8.4,0.0,0,0
getNumPeriods()_v0.8.0___2848,0.8.0,0.0322,0,0
openTrade()_v13_v0.8.14___2849,0.8.14,0.1984,0,0
"setFeeReceivers(address,address)_v0.8.9___2850",0.8.9,0.0,0,0
getPoolInfo()_v2_v0.8.17___2851,0.8.17,0.0258,0,0
openTrading()_v352_v0.8.0___2852,0.8.0,0.8492,0,1
withdraw()_v173_v0.8.0___2853,0.8.0,0.0,0,0
releaseMax()_v0.8.9___2854,0.8.9,0.0,0,0
"withdraw(uint256,address)_v0.8.0___2855",0.8.0,0.1023,0,0
claim(bytes32[])_v0.8.10___2856,0.8.10,0.0,0,0
setRegisterPrice(uint256)_v2_v0.8.6___2857,0.8.6,0.2687,0,0
AvailableADK()_v0.8.4___2858,0.8.4,0.4671,0,0
getAllRewards(address)_v0.8.0___2859,0.8.0,0.0215,0,0
toggleReveal()_v0.8.7___2860,0.8.7,0.0,0,0
svg(uint256)_v0.8.2___2861,0.8.2,0.0211,0,0
withdraw(address)_v2_v0.8.13___2862,0.8.13,0.0,0,0
"mint(address,uint256)_v130_v0.8.0___2863",0.8.0,0.4833,0,1
getToken(string)_v0.8.9___2864,0.8.9,0.0,0,0
toMint()_v0.8.3___2865,0.8.3,0.0,0,0
"setFees(uint256,uint256,uint256,uint256)_v0.8.19___2866",0.8.19,0.4243,0,0
setDevAddress(address)_v0.8.9___2867,0.8.9,0.5797,0,0
"upgradeToAndCall(address,bytes)_v0.8.15___2868",0.8.15,0.0,0,0
"setFees(uint256,uint256)_v0.8.11___2869",0.8.11,0.3204,0,0
setDegenContract(address)_v2_v0.8.0___2870,0.8.0,0.5005,0,0
buyTokens(uint256)_v2_v0.8.17___2871,0.8.17,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v485_v0.8.10___2872",0.8.10,0.8624,0,0
transferOwnership(address)_v516_v0.8.7___2873,0.8.7,0.0,0,0
setnum(uint256)_v3_v0.8.0___2874,0.8.0,0.0,0,0
uint2str(uint256)_v0.8.1___2875,0.8.1,0.0,0,0
_setTeamFee(uint256)_v0.8.4___2876,0.8.4,0.2257,0,0
"updateFee(uint256,uint256)_v0.8.17___2877",0.8.17,0.0,0,0
setCooldownEnabled(bool)_v44_v0.8.15___2878,0.8.15,0.4671,0,1
"updateBuyFees(uint256,uint256,uint256)_v10_v0.8.19___2879",0.8.19,0.6885,0,0
"queueTransaction(address,uint256,string,bytes,uint256)_v3_v0.8.6___2880",0.8.6,0.635,0,1
setFeePercentageBridge(uint256)_v0.8.4___2881,0.8.4,0.0,0,0
"computeAddress(bytes32,bytes32,address)_v0.8.2___2882",0.8.2,0.1668,0,0
setMaxTxnAmount(uint256)_v19_v0.8.4___2883,0.8.4,0.1154,0,0
withdrawFunds()_v8_v0.8.0___2884,0.8.0,0.0,0,0
viewProposal(uint256)_v0.8.0___2885,0.8.0,0.0,0,0
cost()_v0.8.0___2886,0.8.0,0.2864,0,0
"updateSellFees(uint256,uint256,uint256)_v84_v0.8.10___2887",0.8.10,0.6009,0,0
"setFees(uint256,uint256)_v21_v0.8.10___2888",0.8.10,0.0,0,0
getHotWallet()_v0.8.0___2889,0.8.0,0.0,0,0
tokensOfOwner(address)_v2_v0.8.11___2890,0.8.11,0.144,0,0
lastUpdateTime()_v0.8.0___2891,0.8.0,0.0,0,0
enableTrading(address)_v0.8.5___2892,0.8.5,0.0,0,0
getMinute(uint256)_v4_v0.8.0___2893,0.8.0,0.1892,0,0
"removeLiquidityETHSupportingFeeOnTransferTokens(address,uint256,uint256,uint256,address,uint256)_v0.8.0___2894",0.8.0,0.1592,0,0
"setTaxes(uint256,uint256,uint256)_v8_v0.8.15___2895",0.8.15,0.0,0,0
"setMaxWallet(uint256,uint256)_v0.8.7___2896",0.8.7,0.0,0,0
"lockTokens(address,uint256,uint256)_v0.8.17___2897",0.8.17,0.0818,0,0
Mint()_v0.8.16___2898,0.8.16,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v89_v0.8.9___2899",0.8.9,0.7607,0,1
startTrading()_v19_v0.8.9___2900,0.8.9,0.2926,0,0
openTrading()_v83_v0.8.0___2901,0.8.0,0.8492,0,1
"isAllowed(address,uint256)_v0.8.0___2902",0.8.0,0.0,0,0
isVerified(address)_v0.8.0___2903,0.8.0,0.0,0,0
donate()_v2_v0.8.2___2904,0.8.2,0.0,0,0
openTrading()_v53_v0.8.4___2905,0.8.4,0.0,0,0
"burn(address,uint256)_v39_v0.8.0___2906",0.8.0,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v78_v0.8.17___2907",0.8.17,0.5627,0,0
setGovernance(address)_v0.8.15___2908,0.8.15,0.443,0,0
pause(bool)_v2_v0.8.0___2909,0.8.0,0.3247,0,0
setSwapAndLiquify(bool)_v0.8.0___2910,0.8.0,0.0,0,0
getDeposited()_v0.8.0___2911,0.8.0,0.0,0,0
"RemoveSniperBot(address,bool)_v0.8.0___2912",0.8.0,0.0,0,1
enableTrading()_v35_v0.8.18___2913,0.8.18,0.0,0,0
getUserTotalReferrals(address)_v0.8.11___2914,0.8.11,0.0,0,0
changeRate(uint256)_v2_v0.8.0___2915,0.8.0,0.0,0,0
claim()_v6_v0.8.11___2916,0.8.11,0.0,0,0
deposit(uint256)_v0.8.18___2917,0.8.18,0.0,0,0
amDiamondMember()_v0.8.4___2918,0.8.4,0.29,0,0
"burn(address,uint256)_v0.8.2___2919",0.8.2,0.0,0,0
getUserReferralTotalBonus(address)_v0.8.11___2920,0.8.11,0.0,0,0
"setSalesInfo(uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)_v0.8.0___2921",0.8.0,0.0,0,0
setPerformanceFee(uint256)_v0.8.15___2922,0.8.15,0.0,0,0
isAuthorized(address)_v8_v0.8.16___2923,0.8.16,0.5348,0,0
claim()_v14_v0.8.0___2924,0.8.0,0.0,0,0
"set(uint256,uint256,uint256,uint256,uint256)_v0.8.0___2925",0.8.0,0.0,0,0
setLendingPool(address)_v0.8.15___2926,0.8.15,0.0,0,0
unstake()_v0.8.11___2927,0.8.11,0.0,0,0
"setFee(uint256,uint256,uint256,uint256)_v2348_v0.8.9___2928",0.8.9,0.2749,0,0
mint(uint256)_v5_v0.8.4___2929,0.8.4,0.1827,0,0
isContract(address)_v7_v0.8.0___2930,0.8.0,0.0,0,0
forceSwap()_v2_v0.8.8___2931,0.8.8,0.0,0,0
"onERC721Received(address,address,uint256,bytes)_v4_v0.8.11___2932",0.8.11,0.0,0,0
"getUnderlyingsAmountsFromClusterAmount(uint256,address)_v0.8.6___2933",0.8.6,0.0842,0,0
"setNumTokensSellToAddToLiquidity(uint256,uint256)_v0.8.16___2934",0.8.16,0.0,0,0
rebalance()_v0.8.12___2935,0.8.12,0.0,0,0
"execute(uint256,address,bytes)_v0.8.0___2936",0.8.0,0.0,0,0
"updateSellFees(uint256,uint256,uint256,uint256)_v9_v0.8.10___2937",0.8.10,0.4,0,0
addAdmin(address)_v0.8.7___2938,0.8.7,0.0,0,0
"setBuyFees(uint256,uint256,uint256,uint256)_v0.8.6___2939",0.8.6,0.148,0,0
manualSend()_v148_v0.8.9___2940,0.8.9,0.3586,0,0
allowMinter(address)_v0.8.7___2941,0.8.7,0.0,0,0
enableTrading()_v6_v0.8.18___2942,0.8.18,0.0,0,0
addBot(address)_v18_v0.8.4___2943,0.8.4,0.0,0,0
toString(uint256)_v5_v0.8.0___2944,0.8.0,0.5047,0,0
governance()_v0.8.6___2945,0.8.6,1.0,1,1
SYMBOL()_v0.8.17___2946,0.8.17,0.3485,0,0
calculateReward(uint256)_v0.8.11___2947,0.8.11,0.0066,0,0
publicSale(uint256)_v0.8.13___2948,0.8.13,0.0112,0,0
rewardPerToken()_v5_v0.8.0___2949,0.8.0,0.3246,0,0
"withdrawFromStream(uint256,uint256)_v0.8.11___2950",0.8.11,0.066,0,0
getIds(address)_v0.8.14___2951,0.8.14,0.0,0,0
"decreaseAllowance(address,uint256)_v232_v0.8.10___2952",0.8.10,0.2941,0,0
"updateSellFees(uint256,uint256,uint256)_v18_v0.8.9___2953",0.8.9,0.6885,0,0
"changeRewardConstant(uint256,uint256)_v0.8.7___2954",0.8.7,0.0,0,0
setMaxTxAmount(uint256)_v9_v0.8.15___2955,0.8.15,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v215_v0.8.9___2956",0.8.9,0.6885,0,0
setMaxTransactionAmount(uint256)_v0.8.9___2957,0.8.9,0.5246,0,0
"updateSellFees(uint256,uint256,uint256)_v126_v0.8.10___2958",0.8.10,0.8624,0,0
addtoLockupList(address)_v0.8.4___2959,0.8.4,0.0,0,0
getApproved(address)_v0.8.7___2960,0.8.7,0.4962,0,0
"excludeFromMaxTx(address,bool)_v2_v0.8.12___2961",0.8.12,0.0,0,0
"diamondCut((address,uint8,bytes4[])_v0.8.11___2962",0.8.11,0.0,0,0
recoverETH()_v2_v0.8.4___2963,0.8.4,0.0,0,0
"buy(address,uint256,uint256)_v0.8.9___2964",0.8.9,0.0,0,0
"invoke(address,uint256,bytes)_v0.8.17___2965",0.8.17,0.2419,0,0
pause(bool)_v3_v0.8.15___2966,0.8.15,0.0,0,0
sendToken(address)_v0.8.0___2967,0.8.0,0.1895,0,0
"updateBuyFees(uint256,uint256,uint256,uint256)_v2_v0.8.14___2968",0.8.14,0.6039,0,0
